study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA447983	SRP136711	SAMN08813938	SRS3104884	SRX3862829	SRR6915181	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ10C		PAIRED	WGS	METAGENOMIC	RANDOM	23875829	4727806502	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ10C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ10C	CRC_MR_SBJ10C_17_R1.fastq.bz2	1522724703;1549270836	554f267378089a500599a06a25983c29;f0c4c42ccc18d11be1b9be33dc07c15a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915181/SRR6915181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915181/SRR6915181_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915181/SRR6915181_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915181/SRR6915181_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915181/SRR6915181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915181/SRR6915181_2.fastq.gz							2269210562	41a7d76bab54d4d53f936497d6b6bb73	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/001/SRR6915181	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/001/SRR6915181	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/001/SRR6915181				SBJ10C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813958	SRS3104882	SRX3862828	SRR6915182	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ07C		PAIRED	WGS	METAGENOMIC	RANDOM	29232742	5789596185	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ07C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ07C	CRC_MR_SBJ07C_17_R1.fastq.bz2	1866027145;1895767069	cfc7d3f4232a193ca36e80aed0b2fa9e;5de5070e58c661115242aaefe0737c55	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915182/SRR6915182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915182/SRR6915182_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915182/SRR6915182_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915182/SRR6915182_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915182/SRR6915182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915182/SRR6915182_2.fastq.gz							2779215522	413dd6728f0b5d358eabe4fdf9db74c0	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/002/SRR6915182	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/002/SRR6915182	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/002/SRR6915182				SBJ07C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813945	SRS3104883	SRX3862827	SRR6915183	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ02C		PAIRED	WGS	METAGENOMIC	RANDOM	21061322	4172656669	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ02C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ02C	CRC_MR_SBJ02C_17_R2.fastq.bz2	1361532014;1364822645	126021392fc8d07619f7125f0ed40327;525d168bb4fcc66b32c0602f9b920f51	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915183/SRR6915183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915183/SRR6915183_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915183/SRR6915183_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915183/SRR6915183_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915183/SRR6915183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915183/SRR6915183_2.fastq.gz							2018333050	a0fcf740273a4f96bd375602af90fcb1	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/003/SRR6915183	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/003/SRR6915183	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/003/SRR6915183				SBJ02C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813946	SRS3104881	SRX3862826	SRR6915184	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ01C		PAIRED	WGS	METAGENOMIC	RANDOM	21057139	4176016663	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ01C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ01C	CRC_MR_SBJ01C_17_R1.fastq.bz2	1364397739;1371740546	e7b22786e83fbc9ee485db1c503d675b;250640dbb96683b7b8460d688e1252d9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915184/SRR6915184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915184/SRR6915184_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/004/SRR6915184/SRR6915184_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/004/SRR6915184/SRR6915184_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915184/SRR6915184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915184/SRR6915184_2.fastq.gz							2024826599	2092e627bd8c5dc1e412fc2df298dc14	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/004/SRR6915184	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/004/SRR6915184	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/004/SRR6915184				SBJ01C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813936	SRS3104880	SRX3862825	SRR6915185	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ04C		PAIRED	WGS	METAGENOMIC	RANDOM	17414743	3449968979	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ04C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ04C	CRC_MR_SBJ04C_17_R1.fastq.bz2	1101942026;1118127838	10dc7038f138ada01f10f94d8804a08c;61b6e6230481b55c22f5d1a843734916	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915185/SRR6915185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915185/SRR6915185_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915185/SRR6915185_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915185/SRR6915185_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915185/SRR6915185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915185/SRR6915185_2.fastq.gz							1640150819	e663807ba2a8928e45afbc227cc4f139	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/005/SRR6915185	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/005/SRR6915185	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/005/SRR6915185				SBJ04C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813974	SRS3104879	SRX3862824	SRR6915186	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ03H		PAIRED	WGS	METAGENOMIC	RANDOM	30051257	5943992913	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ03H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ03H	CRC_MR_SBJ03H_17_R2.fastq.bz2	1891712455;1918189416	00f56ffe3bc8fa1cf60dd11fda68f063;0c22f2210bc15ac28de157155e730f78	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915186/SRR6915186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915186/SRR6915186_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915186/SRR6915186_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915186/SRR6915186_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915186/SRR6915186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915186/SRR6915186_2.fastq.gz							2808163142	a893136f7a1efc70ef7908634feb079d	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/006/SRR6915186	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/006/SRR6915186	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/006/SRR6915186				SBJ03H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814049	SRS3104878	SRX3862823	SRR6915187	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF265		PAIRED	WGS	METAGENOMIC	RANDOM	8625935	1712654937	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF265	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF265	LILT_VF265_T016_R2.fastq.bz2	562621827;569258031	536642e59770f314c47bf057fca76c36;f0c2225077cdaf1a5478450e8a4d6c96	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915187/SRR6915187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915187/SRR6915187_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/007/SRR6915187/SRR6915187_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/007/SRR6915187/SRR6915187_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915187/SRR6915187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/007/SRR6915187/SRR6915187_2.fastq.gz							840875289	a98035237aa879e66d74c3b61b375494	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/007/SRR6915187	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/007/SRR6915187	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/007/SRR6915187				VF265		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814028	SRS3104877	SRX3862822	SRR6915188	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF270		PAIRED	WGS	METAGENOMIC	RANDOM	17823979	3546464398	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF270	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF270	LILT_VF270_T017_R2.fastq.bz2	1142347679;1157211469	564318a4d5f8ef728bb849871a5261dc;591963b23820fb1b6d8715e3323997aa	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915188/SRR6915188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915188/SRR6915188_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/008/SRR6915188/SRR6915188_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/008/SRR6915188/SRR6915188_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915188/SRR6915188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/008/SRR6915188/SRR6915188_2.fastq.gz							1695997977	c16b4f7b2328ac15daa2bf07cb732158	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/008/SRR6915188	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/008/SRR6915188	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/008/SRR6915188				VF270		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814048	SRS3104876	SRX3862821	SRR6915189	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF263		PAIRED	WGS	METAGENOMIC	RANDOM	37705805	7498578001	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF263	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF263	LILT_VF263_T016_R1.fastq.bz2	2464916466;2478044025	a0dcfca49c729325cedac51b71dc5a02;bdca20fcf8402bc1121a5218962b0cc3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915189/SRR6915189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915189/SRR6915189_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915189/SRR6915189_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/009/SRR6915189/SRR6915189_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915189/SRR6915189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/009/SRR6915189/SRR6915189_2.fastq.gz							3662404008	6fa36add7ae3dfcbf3bf834302a47de8	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/009/SRR6915189	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/009/SRR6915189	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/009/SRR6915189				VF263		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814038	SRS3104875	SRX3862820	SRR6915190	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF264		PAIRED	WGS	METAGENOMIC	RANDOM	45669882	9084962108	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF264	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF264	LILT_VF264_T017_R1.fastq.bz2	2924242724;2965440794	a8b151830c7544f8c6b4310af08286cd;86f0f62d24875cc86613143175e4a1b5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915190/SRR6915190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915190/SRR6915190_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915190/SRR6915190_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/000/SRR6915190/SRR6915190_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915190/SRR6915190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/000/SRR6915190/SRR6915190_2.fastq.gz							4344309231	374924ab39d9f533efa0439a21e402c8	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/000/SRR6915190	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/000/SRR6915190	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/000/SRR6915190				VF264		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814046	SRS3104874	SRX3862819	SRR6915191	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF261		PAIRED	WGS	METAGENOMIC	RANDOM	11030505	2191850458	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF261	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF261	LILT_VF261_T016_R1.fastq.bz2	711873349;721509457	be33ea9cf3aca6fd0c45aa5620c7be7f;1c3aab9037c677e7abfba691ae0f4c68	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915191/SRR6915191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915191/SRR6915191_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915191/SRR6915191_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/001/SRR6915191/SRR6915191_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915191/SRR6915191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/001/SRR6915191/SRR6915191_2.fastq.gz							1061267542	8038134fc4299aca35149764c8a1063f	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/001/SRR6915191	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/001/SRR6915191	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/001/SRR6915191				VF261		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814047	SRS3104873	SRX3862818	SRR6915192	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF262		PAIRED	WGS	METAGENOMIC	RANDOM	28354812	5636441101	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF262	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF262	LILT_VF262_T016_R1.fastq.bz2	1831904448;1859980877	10166c2bee7d9416e0540921744731cb;7e24d6ea13145ad80f2cfc29bfdbfadc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915192/SRR6915192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915192/SRR6915192_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915192/SRR6915192_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/002/SRR6915192/SRR6915192_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915192/SRR6915192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/002/SRR6915192/SRR6915192_2.fastq.gz							2730464368	a9b1601285906f0e62c94bf84e0c6a17	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/002/SRR6915192	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/002/SRR6915192	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/002/SRR6915192				VF262		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814041	SRS3104872	SRX3862817	SRR6915193	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF255		PAIRED	WGS	METAGENOMIC	RANDOM	12354735	2455017055	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF255	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF255	LILT_VF255_T016_R2.fastq.bz2	795769336;803573661	f7e15f50202485f71642398326d9f1a9;e60e9ce286638bdc298b198d1cb5bf3e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915193/SRR6915193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915193/SRR6915193_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915193/SRR6915193_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/003/SRR6915193/SRR6915193_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915193/SRR6915193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/003/SRR6915193/SRR6915193_2.fastq.gz							1184717120	3c3ce02bedf7b09eda5d68519b5009dc	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/003/SRR6915193	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/003/SRR6915193	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/003/SRR6915193				VF255		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08814040	SRS3104871	SRX3862816	SRR6915194	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	VF259		PAIRED	WGS	METAGENOMIC	RANDOM	13225377	2624794425	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: VF259	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	VF259	LILT_VF259_T016_R1.fastq.bz2	829899979;828907503	475d4485d5d0bd382d7ccf9f9dfac5de;9cee4298042297f88423f40475e656d2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915194/SRR6915194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915194/SRR6915194_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/004/SRR6915194/SRR6915194_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/004/SRR6915194/SRR6915194_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915194/SRR6915194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/004/SRR6915194/SRR6915194_2.fastq.gz							1220750815	31e550dd95e7da4fd1592cad1c176d1b	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/004/SRR6915194	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/004/SRR6915194	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/004/SRR6915194				VF259		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813957	SRS3104869	SRX3862815	SRR6915195	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ64C		PAIRED	WGS	METAGENOMIC	RANDOM	35725329	7093186441	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ64C	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ64C	CRC_MR_SBJ64C_17_R1.fastq.bz2	2339671972;2388218041	4896cf284a741be5e4e80083e97246ad;d5512e71ca61c5d594cd1679d838a348	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915195/SRR6915195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915195/SRR6915195_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915195/SRR6915195_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/005/SRR6915195/SRR6915195_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915195/SRR6915195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/005/SRR6915195/SRR6915195_2.fastq.gz							3506606942	a3cf1bf9964203c56aa4b0b6d872136f	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/005/SRR6915195	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/005/SRR6915195	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/005/SRR6915195				SBJ64C		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
PRJNA447983	SRP136711	SAMN08813970	SRS3104870	SRX3862814	SRR6915196	SRA676334	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500	SBJ65H		PAIRED	WGS	METAGENOMIC	RANDOM	19492148	3870645130	SUB3791708	2018-08-15	2018-08-15	Illumina HiSeq 2500 sequencing; wgs of human gut: SBJ65H	Whole-metagenome shotgun sequencing of two Italian fecal CRC cohorts	PRJNA447983	SBJ65H	CRC_MR_SBJ65H_17_R1.fastq.bz2	1263504130;1284890458	6483a8ad3e909b44ea9265be7c12bc43;500e4e631c53c53a2e7933cf675ebc53	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915196/SRR6915196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915196/SRR6915196_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915196/SRR6915196_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR691/006/SRR6915196/SRR6915196_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915196/SRR6915196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR691/006/SRR6915196/SRR6915196_2.fastq.gz							1887604756	284be67215344b3950b81663e77f24d2	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/006/SRR6915196	fasp.sra.ebi.ac.uk:/vol1/srr/SRR691/006/SRR6915196	ftp.sra.ebi.ac.uk/vol1/srr/SRR691/006/SRR6915196				SBJ65H		This sample has been submitted by pda|andrewmaltezthomas@gmail.com on 2018-08-15; human gut metagenome		2018-08-15
